abbr,aggregate_market_value,capital_stock_in_circulation,code,total_stock_issue,traded_market_value
金洲管道,319608.81,51942.66,002443,52053.55,318927.92
巨星科技,2992167.85,114316.84,002444,119447.82,2863636.85
中南文化,547692.05,238144.18,002445,239166.83,545350.17
盛路通信,616011.52,84768.33,002446,91532.17,570490.86
中原内配,471904.54,48687.67,002448,58840.96,390475.08
国星光电,544878.39,61847.72,002449,61847.72,544878.39
摩恩电气,291189.60,43914.90,002451,43920.00,291155.79
长高电新,443537.44,51590.48,002452,62033.21,368871.92
华软科技,453300.86,61087.83,002453,81236.71,340870.08
松芝股份,468921.87,62697.92,002454,62858.16,467726.50
百川股份,440342.65,51923.05,002455,59425.46,384749.81
欧菲光,3922830.92,325272.92,002456,331320.18,3851231.33
青龙管业,383509.82,33332.16,002457,33348.68,383319.90
益生股份,924961.20,74886.83,002458,110641.29,626053.89
晶澳科技,3213698.58,330542.01,002459,330967.93,3209562.96
赣锋锂业,6186653.58,120872.18,002460,201716.78,3707149.75
珠江啤酒,2392608.09,221332.85,002461,221332.85,2392608.09
嘉事堂,387678.76,29147.04,002462,29170.71,387364.19
沪电股份,5975968.23,192214.17,002463,192338.86,5972094.30
海格通信,2697753.50,243173.15,002465,248183.39,2643292.10
天齐锂业,4784160.91,147584.56,002466,164122.16,4302090.02
二六三,744076.18,136359.67,002467,137537.19,737705.80
申通快递,1624181.10,149204.57,002468,153080.22,1583060.44
三维化学,570350.25,62889.49,002469,64886.26,552798.63
金正大,558624.72,328574.94,002470,328602.77,558577.40
中超控股,516113.00,130499.68,002471,136900.00,491983.78
双环传动,2886030.13,75257.80,002472,84758.59,2562528.06
榕基软件,415629.60,53054.66,002474,62220.00,354405.11
立讯精密,23249645.74,723425.14,002475,724739.58,23207478.41
宝莫股份,272340.00,61193.00,002476,61200.00,272308.83
常宝股份,479516.19,71958.99,002478,90134.62,382821.85
富春环保,454990.00,86307.28,002479,86500.00,453976.32
新筑股份,446887.00,76771.65,002480,76916.87,446043.28
双塔食品,641522.18,111815.26,002481,123369.65,581439.35
广田集团,697679.00,374370.98,002482,375096.24,696330.02
润邦股份,554042.76,88525.08,002483,88646.84,553281.75
江海股份,1595582.91,82047.23,002484,85052.39,1539205.97
ST雪发,167008.00,54400.00,002485,54400.00,167008.00
嘉麟杰,195438.02,82724.84,002486,82812.72,195230.61
大金重工,1802917.41,63092.03,002487,63774.93,1783611.59
金固股份,1417505.23,92008.40,002488,99543.91,1310199.61
浙江永强,785183.91,191302.89,002489,216901.63,692516.47
山东墨龙,388552.17,54161.36,002490,79784.84,263765.84
通鼎互联,628527.19,117646.89,002491,122999.45,601175.59
恒基达鑫,228015.00,39783.47,002492,40500.00,223980.95
荣盛石化,8677574.93,949828.12,002493,1012552.50,8140027.03
华斯股份,176204.11,28677.04,002494,37731.07,133921.79
佳隆股份,241391.40,68122.49,002495,93562.56,175756.03
*ST辉丰,215585.32,118138.66,002496,150758.97,168938.28
雅化集团,1298937.96,105855.13,002497,115256.25,1192987.36
汉缆股份,1114476.66,332679.60,002498,332679.60,1114476.66
山西证券,2035400.47,358977.15,002500,358977.15,2035400.47
利源股份,738400.00,354999.90,002501,355000.00,738399.79
协鑫集成,1275368.98,584443.74,002506,585031.64,1274087.35
涪陵榨菜,1516249.60,114891.45,002507,115391.90,1509673.67
老板电器,1873813.87,93355.18,002508,94493.89,1851233.19
天汽模,601977.25,100484.69,002510,101513.87,595874.24
中顺洁柔,881523.20,126534.09,002511,129255.60,862962.51
达华智能,528810.58,103312.27,002512,114709.45,476269.56
蓝丰生化,176381.73,26385.62,002513,37528.03,124012.40
宝馨科技,382338.19,55403.43,002514,72003.43,294192.19
金字火腿,640414.89,116097.27,002515,121061.42,614154.55
旷达科技,751598.57,145424.37,002516,147083.87,743118.52
恺英网络,3561450.87,189083.37,002517,213644.32,3152019.82
科士达,1346104.42,56519.79,002518,58222.51,1306737.58
银河电子,537307.54,111788.55,002519,112643.09,533231.40
日发精机,486158.87,71744.02,002520,75024.52,464901.23
齐峰新材,515816.23,40282.98,002521,56006.10,371006.23
浙江众成,407600.72,90501.99,002522,90577.94,407258.95
天桥起重,512823.97,141154.27,002523,141664.08,510978.45
光正眼科,209979.16,50829.94,002524,51846.71,205861.27
山东矿机,686375.63,177108.44,002526,178279.38,681867.51
新时达,1054267.45,52907.28,002527,66306.13,841225.80
ST英飞拓,282887.32,104974.06,002528,119867.51,247738.78
*ST海源,151840.00,26000.00,002529,26000.00,151840.00
金财互联,786210.96,69512.33,002530,77919.82,701379.44
天顺风能,1175158.64,178686.61,002531,179687.87,1168610.45
天山铝业,3447047.09,413000.55,002532,465188.54,3060334.04
金杯电工,724399.83,63764.54,002533,73394.11,629356.04
西子洁能,833085.78,73081.85,002534,73920.65,823632.44
林州重机,319069.86,74633.85,002535,80168.31,297042.72
飞龙股份,890918.13,54554.38,002536,57478.59,845592.89
海联金汇,831203.86,117401.67,002537,117401.67,831203.86
司尔特,438727.66,85355.02,002538,85355.58,438724.81
云图控股,1020526.58,88314.01,002539,120772.38,746253.35
亚太科技,759671.42,86924.18,002540,125151.80,527629.75
鸿路钢构,1290324.89,49617.43,002541,69001.33,927845.92
中化岩土,588794.06,175864.63,002542,180611.67,573318.69
万和电气,850678.40,66161.10,002543,74360.00,756882.99
普天科技,1606059.98,67870.47,002544,68053.39,1601742.99
东方铁塔,969124.36,113016.37,002545,124406.21,880397.53
新联电子,421194.79,80123.21,002546,83404.91,404622.21
春兴精工,483936.53,110480.72,002547,112805.72,473962.27
金新农,306740.68,80447.15,002548,80509.37,306503.64
凯美特气,618164.28,69235.95,002549,69534.79,615507.62
千红制药,767880.00,95773.96,002550,127980.00,574643.75
尚荣医疗,279013.21,61101.71,002551,84549.46,201635.65
宝鼎科技,548263.42,32023.38,002552,40854.20,429753.75
南方精工,870000.00,25080.00,002553,34800.00,627000.00
惠博普,337431.18,133347.09,002554,133372.01,337368.14
三七互娱,3302870.86,159896.73,002555,221223.77,2387258.17
辉隆股份,521531.46,93508.93,002556,94651.81,515234.21
洽洽食品,1185724.34,50477.34,002557,50585.51,1183188.77
巨人网络,2764758.62,193475.06,002558,193475.06,2764758.62
亚威股份,523376.30,50051.13,002559,54976.50,476486.80
通达股份,390098.02,45293.60,002560,52573.86,336078.51
徐家汇,341757.19,41443.96,002561,41576.30,340669.32
兄弟科技,492493.35,70152.88,002562,106370.05,324807.83
森马服饰,1576042.74,220169.45,002563,269409.02,1287991.29
天沃科技,469820.75,85890.45,002564,85890.45,469820.75
顺灏股份,389015.93,105995.52,002565,105998.89,389003.55
益盛药业,239278.01,23179.05,002566,33095.16,167584.51
唐人神,697896.03,143151.44,002567,143305.14,697147.50
百润股份,2717865.59,71798.38,002568,104936.90,1859577.95
*ST步森,118088.20,13995.64,002569,14401.00,114764.27
贝因美,654506.26,107999.53,002570,108004.33,654477.17
德力股份,267310.38,29830.62,002571,39195.07,203444.82
索菲亚,1514873.19,65146.21,002572,96304.72,1024749.91
清新环境,525599.39,141299.47,002573,142438.86,521395.04
明牌珠宝,296208.00,52800.00,002574,52800.00,296208.00
群兴玩具,670999.68,59111.90,002575,64272.00,617128.24
通达动力,261848.60,16190.28,002576,16510.00,256777.79
雷柏科技,602396.04,28174.18,002577,28175.68,602363.97
闽发铝业,288159.47,86116.26,002578,93863.02,264376.91
中京电子,485193.95,58152.67,002579,61261.86,460569.14
圣阳股份,561889.81,45233.88,002580,45386.90,559995.43
未名医药,488864.07,40079.12,002581,65973.56,296986.25
好想你,501217.40,34406.90,002582,45195.44,381572.54
海能达,2327832.81,128272.10,002583,181861.94,1641882.94
西陇科学,522013.05,43249.40,002584,58521.64,385784.69
双星新材,579451.50,89286.28,002585,114742.87,450895.73
*ST围海,339834.44,89692.08,002586,114422.37,266385.48
奥拓电子,384411.05,51522.30,002587,65154.42,303981.56
史丹利,956070.34,85859.76,002588,115189.20,712635.98
瑞康医药,446899.01,136559.15,002589,150471.05,405580.69
万安科技,628053.50,49495.69,002590,51905.25,598897.81
恒大高新,167511.31,22351.25,002591,30019.95,124719.95
ST八菱,167165.38,26271.64,002592,28333.12,155002.66
日上集团,401125.16,57044.18,002593,80385.80,284650.46
比亚迪,110384949.99,116241.39,002594,303906.59,42221199.16
豪迈科技,4816000.00,79428.56,002595,80000.00,4781599.21
海南瑞泽,431490.27,114646.49,002596,114758.05,431070.80
金禾实业,1443176.90,56696.44,002597,56997.51,1435553.88
山东章鼓,361024.35,28208.08,002598,31203.49,326367.46
盛通股份,492429.43,40291.37,002599,53758.67,369068.92
领益智造,5697648.57,689968.39,002600,700817.78,5609443.04
龙佰集团,3992268.62,198781.58,002601,238629.33,3325615.77
ST华通,5962045.57,687870.83,002602,745255.70,5502966.62
以岭药业,2315597.65,137684.90,002603,167070.54,1908312.70
姚记科技,1104549.47,33341.72,002605,41477.64,887889.98
大连电瓷,376285.75,42114.21,002606,43907.32,360918.74
中公教育,1893391.61,502874.43,002607,616739.94,1543824.50
江苏国信,2826003.62,377807.97,002608,377807.97,2826003.62
捷顺科技,659554.61,45940.02,002609,64535.68,469507.00
东方精工,1597709.44,100219.77,002611,121776.63,1314883.39
朗姿股份,749060.02,25473.92,002612,44244.54,431273.51
北玻股份,434724.63,60892.19,002613,110056.87,240524.15
奥佳华,423964.19,44101.39,002614,62347.68,299889.46
哈尔斯,337577.84,30604.82,002615,46626.77,221578.90
长青集团,441504.12,47028.76,002616,74202.37,279821.14
露笑科技,1449946.45,189145.38,002617,192300.59,1426156.14
ST瑞和,157792.49,31537.74,002620,37749.40,131827.73
皓宸医疗,227640.00,83997.52,002622,84000.00,227633.29
亚玛顿,291626.56,19863.61,002623,19906.25,291001.92
完美世界,2595677.72,182773.30,002624,193996.84,2445506.81
光启技术,9210863.11,215458.07,002625,215458.79,9210832.65
金达威,1043598.39,60984.48,002626,60993.48,1043444.40
三峡旅游,384038.73,71716.39,002627,72460.14,380096.89
成都路桥,324796.08,75405.44,002628,75710.04,323489.32
仁智股份,210918.51,35595.04,002629,42609.80,176195.46
ST华西,330624.00,106362.98,002630,118080.00,297816.36
德尔未来,361966.43,79357.24,002631,79728.29,360281.85
道明光学,540278.21,58080.00,002632,62459.91,502392.01
申科股份,193500.00,14941.88,002633,15000.00,192750.19
棒杰股份,174553.95,44651.45,002634,45935.25,169675.52
安洁科技,882660.91,39539.70,002635,65968.68,529041.24
金安国纪,610792.00,72431.54,002636,72800.00,607700.63
赞宇科技,446880.95,44272.32,002637,47040.10,420586.99
勤上股份,308867.78,134705.73,002638,143659.43,289617.31
雪人股份,652848.84,65058.18,002639,77260.22,549741.63
跨境通,655935.40,139717.50,002640,155804.13,588210.68
公元股份,508844.86,113399.47,002641,122909.39,469473.79
荣联科技,502801.04,66158.03,002642,66158.03,502801.04
万润股份,1021105.97,90932.56,002643,92996.90,998439.48
佛慈制药,400865.74,51065.70,002644,51065.70,400865.74
华宏科技,458243.87,51285.50,002645,58152.78,404129.70
天佑德酒,439104.71,47592.96,002646,48200.30,433571.89
*ST仁东,562885.25,67773.60,002647,113029.17,337512.52
卫星化学,6056824.95,336648.25,002648,336864.57,6052935.51
博彦科技,800751.32,54864.44,002649,58534.45,750545.50
ST加加,807552.14,115196.27,002650,115200.02,807525.85
利君股份,923913.24,56546.36,002651,103346.00,505524.50
扬子新材,150546.82,51206.40,002652,51206.40,150546.82
海思科,4754051.78,53582.71,002653,111991.80,2274585.86
万润科技,984777.46,84524.25,002654,84530.25,984707.56
共达电声,469080.00,35990.11,002655,36000.00,468951.10
*ST摩登,158179.41,60945.76,002656,71251.98,135299.58
中科金财,675343.26,33635.63,002657,34005.20,668003.54
雪迪龙,439310.80,35865.77,002658,63576.09,247832.50
凯文教育,284781.46,59827.66,002659,59828.04,284779.68
茂硕电源,328095.94,25708.49,002660,35662.60,236518.14
克明食品,347129.53,31476.56,002661,33313.77,327985.80
峰璟股份,540000.00,149998.11,002662,150000.00,539993.20
普邦股份,299862.71,139644.81,002663,172334.89,242981.98
信质集团,787826.00,40257.61,002664,40820.00,776971.85
德联集团,386907.66,50066.82,002666,78799.93,245828.09
威领股份,310719.62,23566.60,002667,24237.10,302123.81
TCL智家,1155662.78,108411.14,002668,108411.14,1155662.78
康达新材,318570.00,30189.84,002669,30340.00,316993.27
国盛金控,2353062.94,162335.06,002670,193508.47,1973994.37
龙泉股份,238442.71,54958.10,002671,56369.43,232472.75
东江环保,479681.02,90511.83,002672,110525.58,392821.34
西部证券,3361125.44,410919.46,002673,446958.17,3090114.35
兴业科技,279589.56,29224.98,002674,29523.71,276760.59
东诚药业,1222050.83,74338.40,002675,82459.57,1101695.08
顺威股份,429840.00,71996.86,002676,72000.00,429821.26
浙江美大,470325.60,52932.43,002677,64605.16,385348.12
珠江钢琴,606474.51,135757.44,002678,135980.83,605478.20
福建金森,208408.30,23575.60,002679,23575.60,208408.30
奋达科技,1346832.78,154343.44,002681,180540.59,1151402.08
龙洲股份,253065.87,56235.74,002682,56236.86,253060.83
广东宏大,2263286.69,65117.94,002683,76000.22,1939212.15
华东重机,747706.46,100751.23,002685,100769.06,747574.12
亿利达,344839.63,52273.26,002686,56623.91,318344.16
乔治白,225636.43,41282.99,002687,50477.95,184534.95
金河生物,476907.14,74506.39,002688,77169.44,460449.47
远大智能,421497.53,104291.15,002689,104331.07,421336.26
美亚光电,1514836.04,43377.66,002690,88225.74,744794.36
冀凯股份,328780.00,33598.03,002691,34000.00,324892.95
远程股份,359073.00,71786.50,002692,71814.60,358932.49
*ST双成,287380.00,41123.21,002693,41468.98,284983.84
顾地科技,338809.65,71879.75,002694,76308.48,319146.10
煌上煌,576225.18,51131.12,002695,55944.19,526650.54
百洋股份,190845.61,33547.49,002696,34636.23,184846.70
红旗连锁,771120.00,107443.96,002697,136000.00,609207.22
博实股份,1690293.12,84143.81,002698,102256.09,1390897.10
新疆浩源,376401.65,33473.57,002700,41362.82,304609.46
奥瑞金,1405308.50,255740.58,002701,255976.05,1404015.76
海欣食品,232307.68,45874.38,002702,55576.00,191754.89
浙江世宝,999498.35,58604.81,002703,82263.24,712048.41
新宝股份,1143121.10,80816.14,002705,81187.58,1137891.26
良信股份,982734.39,91469.03,002706,112312.50,800353.99
众信旅游,746863.43,82520.72,002707,98271.50,627157.49
光洋股份,691942.60,51399.51,002708,56209.80,632728.00
天赐材料,3403703.77,138490.45,002709,191434.41,2462360.17
思美传媒,297174.80,54090.60,002712,54427.62,295334.70
*ST东易,216481.08,41035.40,002713,41953.70,211742.66
牧原股份,21534232.93,381072.31,002714,546276.84,15021870.60
登云股份,215694.00,13800.00,002715,13800.00,215694.00
湖南白银,1007842.65,221047.91,002716,282308.86,789141.03
ST岭南,384069.28,160075.71,002717,182023.36,337759.74
友邦吊顶,192176.73,6520.80,002718,13144.78,95334.03
麦趣尔,150108.21,16187.23,002719,17413.95,139533.92
ST金一,720691.60,265937.86,002721,265937.86,720691.60
物产金轮,305957.90,17550.29,002722,20658.87,259919.79
小崧股份,231191.00,31711.34,002723,31800.69,230541.43
海洋王,486043.74,57176.56,002724,77149.80,360212.34
跃岭股份,301312.00,21192.64,002725,25600.00,249437.43
龙大美食,661525.31,107711.29,002726,107916.04,660270.19
一心堂,830972.25,39731.24,002727,58560.41,563786.34
特一药业,414125.47,37640.22,002728,51253.15,304132.96
好利科技,236031.20,17546.37,002729,18296.99,226348.19
电光科技,607570.04,34602.99,002730,36207.99,580638.14
萃华珠宝,266402.24,22965.64,002731,25615.60,238842.66
燕塘乳业,256165.80,15656.62,002732,15735.00,254889.73
雄韬股份,590538.32,36886.28,002733,38421.49,566942.06
利民股份,552622.54,36321.40,002734,40544.57,495060.74
王子新材,378568.49,28059.58,002735,38200.66,278070.45
国信证券,10496772.88,913884.18,002736,961242.94,9979615.25
葵花药业,933232.00,58399.96,002737,58400.00,933231.40
中矿资源,2127679.55,71122.80,002738,72149.19,2097411.45
万达电影,2251156.10,208538.54,002739,211177.87,2223020.87
光华科技,726364.85,36081.53,002741,46502.23,563593.57
*ST三圣,169776.00,43185.81,002742,43200.00,169720.23
富煌钢构,297288.37,43457.10,002743,43526.85,296811.98
木林森,1242247.28,106467.60,002745,148416.64,891133.84
仙坛股份,515462.70,70967.62,002746,86053.87,425096.06
埃斯顿,1795595.22,78240.52,002747,86701.85,1620361.07
ST世龙,228240.00,24000.00,002748,24000.00,228240.00
国光股份,699845.54,42280.82,002749,46875.12,631252.64
*ST龙津,45256.50,39873.62,002750,40050.00,45057.19
昇兴股份,540235.91,97676.85,002752,97691.85,540152.96
永东股份,249085.50,24280.39,002753,37569.46,160979.02
奥赛康,1666047.83,92815.16,002755,92816.04,1666032.08
永兴材料,1696013.44,38869.41,002756,53910.15,1222831.57
南兴股份,543343.42,28205.39,002757,29545.59,518697.16
浙农股份,480208.75,51835.65,002758,52139.93,477406.38
天际股份,387568.75,50107.21,002759,50138.26,387328.73
凤形股份,215545.46,10798.87,002760,10798.87,215545.46
浙江建投,926006.74,108178.36,002761,108178.36,926006.74
*ST金比,173472.25,21137.84,002762,35402.50,103575.43
汇洁股份,285307.10,30355.80,002763,40992.40,211276.33
蓝黛科技,1004277.26,59591.08,002765,65212.81,917702.58
索菱股份,467066.01,85075.81,002766,86174.54,461110.91
先锋电子,254550.00,13018.23,002767,15000.00,220919.40
国恩股份,690331.25,17674.81,002768,27125.00,449823.98
普路通,284468.36,32599.78,002769,37331.81,248410.34
真视通,329958.93,17451.47,002771,20976.41,274511.55
众兴菌业,315772.81,39013.52,002772,39324.14,313278.54
康弘药业,2446851.55,68542.56,002773,91986.90,1823232.04
快意电梯,265646.75,28177.19,002774,33668.79,222318.06
文科股份,217811.37,43884.96,002775,60335.56,158424.70
久远银海,725426.55,40451.15,002777,40823.10,718816.92
中晟高科,220563.83,12343.13,002778,12475.33,218226.52
中坚科技,1372668.00,11843.45,002779,13200.00,1231600.63
三夫户外,192887.08,13065.27,002780,15758.75,159918.95
可立克,626360.76,49107.86,002782,49280.94,624160.90
凯龙股份,418961.07,44113.53,002783,49935.76,370112.53
万里石,636348.10,19349.50,002785,22661.97,543334.02
银宝山新,458936.71,49411.20,002786,49561.20,457547.71
华源控股,288589.98,25721.11,002787,34152.66,217343.39
鹭燕医药,317418.17,38158.62,002788,38851.67,311755.95
*ST建艺,116684.79,13147.98,002789,15962.35,96111.72
瑞尔特,300450.18,26069.75,002790,41787.23,187441.50
坚朗五金,812166.10,19127.63,002791,35388.50,438979.07
通宇通讯,810294.21,31380.57,002792,52243.34,486712.61
罗欣药业,474188.58,108593.89,002793,108758.85,473469.38
永和智控,231792.12,43477.25,002795,44575.41,226081.72
世嘉科技,291553.12,22654.65,002796,25242.69,261661.19
第一创业,2870239.20,420240.00,002797,420240.00,2870239.20
帝欧家居,175024.10,32447.53,002798,39419.84,144067.03
环球印务,254751.84,32003.58,002799,32004.00,254748.50
天顺股份,188032.54,14165.41,002800,15225.31,174942.81
微光股份,769496.83,11580.27,002801,22963.20,388054.85
洪汇新材,269989.25,18194.29,002802,18230.20,269457.40
吉宏股份,537137.93,28877.02,002803,38476.93,403123.18
丰元股份,318711.13,27881.53,002805,28006.25,317291.83
华锋股份,233911.97,15786.15,002806,19623.49,188170.94
江阴银行,1048553.33,245794.98,002807,246139.28,1047086.61
*ST恒久,94080.00,18686.11,002808,26880.00,65401.37
红墙股份,289485.36,13773.52,002809,21022.90,189661.31
山东赫达,397572.35,32001.01,002810,34813.69,365451.53
郑中设计,287951.95,28311.68,002811,30797.00,264714.16
恩捷股份,2763100.31,81699.76,002812,96950.89,2328443.21
路畅科技,264360.00,11985.61,002813,12000.00,264042.93
崇达技术,1121258.03,64064.82,002815,108125.17,664352.19
*ST和科,143100.00,10000.00,002816,10000.00,143100.00
黄山胶囊,208471.42,29003.93,002817,29909.82,202157.39
富森美,989462.72,29835.72,002818,74845.89,394428.21
东方中科,937175.75,23512.63,002819,29960.86,735475.06
桂发祥,222160.33,20033.56,002820,20086.83,221571.15
凯莱英,2932361.79,32135.88,002821,36059.54,2613289.91
ST中装,262277.84,56245.37,002822,73467.18,200795.97
凯中精密,455119.36,21869.75,002823,32836.89,303114.73
和胜股份,448815.44,18915.60,002824,27911.41,304162.82
纳尔股份,374863.43,26027.19,002825,34202.87,285258.06
易明医药,215465.86,17271.37,002826,19067.78,195166.52
高争民爆,802608.00,27599.89,002827,27600.00,802604.73
贝肯能源,174457.24,19370.35,002828,20098.76,168134.64
星网宇达,397954.99,14606.24,002829,20780.94,279709.43
名雕股份,192009.60,6685.25,002830,13334.00,96267.60
裕同科技,2004326.19,52099.33,002831,93051.36,1122219.51
比音勒芬,953080.83,38941.83,002832,57070.71,650328.53
弘亚数控,725859.72,28855.82,002833,42423.13,493723.13
同为股份,389162.74,12728.74,002835,21949.39,225680.65
新宏泽,207129.60,23040.00,002836,23040.00,207129.60
英维克,2492933.63,64762.56,002837,74482.63,2167602.91
道恩股份,821762.80,42000.24,002838,47776.91,722404.11
张家港行,1053512.68,244299.37,002839,244434.50,1052930.29
华统股份,677964.29,49776.38,002840,63301.99,533104.99
视源股份,2441626.04,52135.39,002841,69601.65,1828909.42
翔鹭钨业,262392.28,26846.25,002842,32717.24,215306.93
泰嘉股份,608343.08,25079.26,002843,25411.16,600397.39
同兴达,446780.53,25023.54,002845,32755.17,341321.02
英联股份,393114.04,25701.81,002846,41999.36,240568.94
盐津铺子,2422367.53,24472.90,002847,27281.99,2172948.92
*ST高斯,99955.70,16425.80,002848,16715.00,98226.27
威星智能,389639.67,18990.54,002849,22063.40,335373.02
科达利,3491401.86,19680.18,002850,27347.08,2512568.22
麦格米特,2513484.28,45655.88,002851,54569.78,2102909.87
道道全,332961.32,28581.87,002852,34396.83,276672.55
皮阿诺,275896.72,13233.16,002853,18654.27,195718.46
捷荣技术,423349.01,24622.72,002855,24641.97,423018.38
美芝股份,136801.25,12010.17,002856,13531.28,121422.77
三晖电气,204218.24,12800.00,002857,12917.03,202368.00
力盛体育,198506.92,14664.25,002858,16391.98,177584.11
洁美科技,782968.46,40558.60,002859,43091.27,736949.73
星帅尔,460339.13,34964.26,002860,36304.35,443346.83
瀛通通讯,271229.45,15016.84,002861,18628.40,218645.12
实丰文化,303600.00,9017.71,002862,12000.00,228148.02
今飞凯达,300940.74,59948.36,002863,59948.36,300940.74
盘龙药业,292272.64,7398.46,002864,10628.10,203457.58
钧达股份,1182039.57,22486.58,002865,29258.41,908457.80
传艺科技,463235.61,18126.65,002866,28952.23,290026.41
周大生,1438951.19,108954.92,002867,109592.63,1430578.07
*ST绿康,303993.38,15403.79,002868,15541.58,301298.07
金溢科技,433987.68,15926.03,002869,17955.63,384932.03
香山股份,453151.51,12792.36,002870,13207.56,438905.74
伟隆股份,235559.23,12076.86,002871,21932.89,129705.45
ST天圣,130062.00,21491.81,002872,31800.00,87901.52
新天药业,217984.70,23877.89,002873,24410.38,213229.54
安奈儿,301188.89,18242.02,002875,21300.49,257942.13
三利谱,428626.36,14894.94,002876,17388.49,367160.30
智能自控,296547.70,23854.65,002877,35387.55,199901.96
元隆雅图,384062.36,23420.85,002878,26197.98,343349.60
长缆科技,298930.63,13788.40,002879,19310.76,213444.44
卫光生物,639802.80,22601.30,002880,22680.00,637582.67
美格智能,1261099.48,18105.98,002881,26180.18,872164.84
金龙羽,761471.10,24680.72,002882,43290.00,434133.78
中设股份,168493.58,13142.46,002883,15615.72,141807.09
凌霄泵业,587314.68,27303.01,002884,35768.25,448315.45
京泉华,371696.48,23249.33,002885,27190.67,317818.30
沃特股份,500613.18,20907.82,002886,26320.36,397666.67
绿茵生态,234691.66,19460.02,002887,30598.65,149258.34
惠威科技,269749.86,7689.13,002888,14961.17,138634.99
东方嘉盛,548966.65,17514.86,002889,26976.25,356427.49
弘宇股份,207417.57,16148.42,002890,16987.52,197172.22
中宠股份,1676599.81,29502.02,002891,29502.02,1676599.81
科力尔,1014388.65,39649.58,002892,62080.09,647874.20
京能热力,281040.24,20277.86,002893,26364.00,216162.01
川恒股份,1248625.15,53685.74,002895,53866.49,1244435.37
中大力德,1343308.04,15117.13,002896,15117.13,1343308.04
意华股份,793857.31,17980.34,002897,19404.97,735575.84
*ST赛隆,122848.00,10126.26,002898,17600.00,70681.27
英派斯,302983.80,14779.70,002899,14779.70,302983.80
哈三联,355585.89,17308.00,002900,31635.76,194541.97
大博医疗,1624612.54,28851.28,002901,41401.95,1132124.12
铭普光磁,424800.62,17763.22,002902,23547.71,320448.57
宇环数控,338096.85,10408.64,002903,15580.50,225867.55
金逸影视,301808.64,34944.00,002905,37632.00,280250.88
华阳集团,1682851.97,52471.76,002906,52490.70,1682244.57
华森制药,610108.21,30888.81,002907,41759.63,451285.52
德生科技,404683.30,32183.46,002908,43143.21,301880.88
集泰股份,225810.00,38100.38,002909,39000.00,220601.18
庄园牧场,176180.95,17106.20,002910,19553.93,154126.82
佛燃能源,1320856.28,125637.19,002911,129750.13,1278986.55
中新赛克,397510.66,16222.20,002912,17075.20,377652.84
奥士康,808634.56,26526.89,002913,31736.05,675905.09
中欣氟材,711148.40,28830.64,002915,32546.84,629949.43
深南电路,5902194.67,51155.43,002916,51287.75,5886967.25
金奥博,525245.05,26050.05,002917,34761.42,393616.30
蒙娜丽莎,349586.05,21946.79,002918,41518.53,184791.96
名臣健康,409384.04,26438.82,002919,26652.61,406100.23
德赛西威,5845280.99,55313.58,002920,55494.93,5826179.51
联诚精密,197581.19,11810.82,002921,13855.62,168422.35
伊戈尔,624358.98,37245.89,002922,39243.18,592582.08
润都股份,405890.66,25808.48,002923,33489.33,312798.82
盈趣科技,1279669.18,73616.45,002925,77744.18,1211726.75
华西证券,2139375.00,262500.00,002926,262500.00,2139375.00
泰永长征,310460.32,22064.26,002927,22319.22,306913.86
华夏航空,970185.34,127824.16,002928,127824.16,970185.34
润建股份,1417574.59,21056.07,002929,28408.31,1050698.11
宏川智慧,425465.32,43301.82,002930,45748.96,402706.95
锋龙股份,336936.03,20061.16,002931,21850.59,309343.04
明德生物,439697.13,15608.52,002932,23252.10,295157.04
新兴装备,416827.20,11407.25,002933,11735.00,405185.69
天奥电子,618457.58,41509.09,002935,42652.25,601881.78
郑州银行,1727497.36,670071.57,002936,909209.14,1273135.99
兴瑞科技,544337.07,29678.50,002937,29777.74,542522.93
鹏鼎控股,6800338.87,230549.40,002938,231856.08,6762013.94
长城证券,3162990.73,348762.30,002939,403442.70,2734296.40
昂利康,275358.97,18527.55,002940,20172.82,252901.01
新疆交建,723050.70,64558.10,002941,64558.10,723050.70
新农股份,258412.45,13720.88,002942,15585.79,227492.18
宇晶股份,549729.33,13198.06,002943,20496.99,353971.92
华林证券,3736800.00,270000.00,002945,270000.00,3736800.00
新乳业,1537163.61,85070.57,002946,86067.39,1519360.39
恒铭达,828837.20,19240.56,002947,25620.93,622432.15
青岛银行,2828692.40,311225.89,002948,582035.47,1512557.83
华阳国际,277596.45,14997.58,002949,19604.27,212365.75
奥美医疗,530043.15,45199.52,002950,63326.54,378319.99
*ST金时,336150.00,40499.85,002951,40500.00,336148.76
亚世光电,313232.04,13204.50,002952,16434.00,251677.83
日丰股份,492069.29,27163.75,002953,45688.88,292553.62
鸿合科技,611240.89,18737.77,002955,23663.99,483996.65
西麦食品,484892.23,22322.43,002956,22324.69,484843.18
科瑞技术,652652.75,41002.54,002957,41998.25,637179.42
青农商行,1866687.90,493964.29,002958,555561.88,1659720.01
小熊电器,731172.07,15438.03,002959,15703.87,718794.67
青鸟消防,832019.33,61854.59,002960,73630.03,698956.88
瑞达期货,653757.33,44503.56,002961,44503.56,653757.33
五方光电,418831.45,20918.40,002962,29166.54,300388.23
豪尔赛,186897.39,12299.40,002963,15035.99,152881.60
祥鑫科技,1159099.75,15340.12,002965,20413.87,871012.23
