,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
1197,2020-03-31,601998,5.29,5.18,5.3,5.15,156358,81576440.0,2.85,-1.71,-0.09,0.05
1198,2020-04-01,601998,5.18,5.15,5.22,5.14,142463,73699382.0,1.54,-0.58,-0.03,0.04
1199,2020-04-02,601998,5.12,5.18,5.18,5.1,188056,96506900.0,1.55,0.58,0.03,0.06
1200,2020-04-03,601998,5.14,5.13,5.17,5.12,113444,58285398.0,0.97,-0.97,-0.05,0.04
1201,2020-04-07,601998,5.18,5.18,5.19,5.16,190621,98660542.0,0.58,0.97,0.05,0.06
1202,2020-04-08,601998,5.17,5.16,5.17,5.14,111373,57413098.0,0.58,-0.39,-0.02,0.03
1203,2020-04-09,601998,5.18,5.16,5.19,5.15,104251,53821497.0,0.78,0.0,0.0,0.03
1204,2020-04-10,601998,5.17,5.14,5.17,5.13,75081,38649403.0,0.78,-0.39,-0.02,0.02
1205,2020-04-13,601998,5.13,5.11,5.14,5.09,88245,45067084.0,0.97,-0.58,-0.03,0.03
1206,2020-04-14,601998,5.12,5.14,5.14,5.09,131023,67041052.0,0.98,0.59,0.03,0.04
1207,2020-04-15,601998,5.11,5.1,5.13,5.1,101435,51824828.0,0.58,-0.78,-0.04,0.03
1208,2020-04-16,601998,5.09,5.12,5.12,5.09,92702,47299063.0,0.59,0.39,0.02,0.03
1209,2020-04-17,601998,5.12,5.13,5.16,5.11,143860,73875897.0,0.98,0.2,0.01,0.05
1210,2020-04-20,601998,5.12,5.12,5.13,5.1,125874,64301674.0,0.58,-0.19,-0.01,0.04
1211,2020-04-21,601998,5.1,5.08,5.11,5.07,132925,67543337.0,0.78,-0.78,-0.04,0.04
1212,2020-04-22,601998,5.06,5.06,5.07,5.04,154981,78361595.0,0.59,-0.39,-0.02,0.05
1213,2020-04-23,601998,5.06,5.05,5.07,5.04,113237,57249224.0,0.59,-0.2,-0.01,0.04
1214,2020-04-24,601998,5.06,5.07,5.09,5.04,131937,66849225.0,0.99,0.4,0.02,0.04
1215,2020-04-27,601998,5.07,5.12,5.15,5.06,241339,123687119.0,1.78,0.99,0.05,0.08
1216,2020-04-28,601998,5.13,5.13,5.14,5.05,167774,85628757.0,1.76,0.2,0.01,0.05
1217,2020-04-29,601998,5.13,5.21,5.22,5.11,280830,145551674.0,2.14,1.56,0.08,0.09
1218,2020-04-30,601998,5.24,5.2,5.24,5.18,265584,138203325.0,1.15,-0.19,-0.01,0.08
1219,2020-05-06,601998,5.13,5.15,5.16,5.1,277089,142017292.0,1.15,-0.96,-0.05,0.09
1220,2020-05-07,601998,5.14,5.11,5.14,5.1,132713,67958032.0,0.78,-0.78,-0.04,0.04
1221,2020-05-08,601998,5.12,5.15,5.16,5.11,195532,100429956.0,0.98,0.78,0.04,0.06
1222,2020-05-11,601998,5.15,5.13,5.17,5.12,180373,92717608.0,0.97,-0.39,-0.02,0.06
1223,2020-05-12,601998,5.13,5.1,5.14,5.09,115659,59061705.0,0.97,-0.58,-0.03,0.04
1224,2020-05-13,601998,5.09,5.12,5.12,5.08,116751,59503482.0,0.78,0.39,0.02,0.04
1225,2020-05-14,601998,5.09,5.07,5.1,5.05,155634,78882007.0,0.98,-0.98,-0.05,0.05
1226,2020-05-15,601998,5.08,5.08,5.09,5.06,103009,52255477.0,0.59,0.2,0.01,0.03
1227,2020-05-18,601998,5.08,5.08,5.11,5.05,133602,67958529.0,1.18,0.0,0.0,0.04
1228,2020-05-19,601998,5.11,5.09,5.11,5.08,89193,45409791.0,0.59,0.2,0.01,0.03
1229,2020-05-20,601998,5.09,5.1,5.11,5.07,117553,59838540.0,0.79,0.2,0.01,0.04
1230,2020-05-21,601998,5.11,5.08,5.11,5.08,79006,40224367.0,0.59,-0.39,-0.02,0.02
1231,2020-05-22,601998,5.08,5.0,5.08,5.0,168920,85059379.0,1.57,-1.57,-0.08,0.05
1232,2020-05-25,601998,5.01,5.0,5.02,4.97,97658,48779789.0,1.0,0.0,0.0,0.03
1233,2020-05-26,601998,5.01,5.01,5.02,4.99,74961,37518445.0,0.6,0.2,0.01,0.02
1234,2020-05-27,601998,5.02,5.05,5.07,5.01,95810,48351388.0,1.2,0.8,0.04,0.03
1235,2020-05-28,601998,5.05,5.07,5.11,5.04,130213,66164944.0,1.39,0.4,0.02,0.04
1236,2020-05-29,601998,5.06,5.02,5.09,5.02,123809,62501002.0,1.38,-0.99,-0.05,0.04
1237,2020-06-01,601998,5.05,5.07,5.09,5.04,173869,88220759.0,1.0,1.0,0.05,0.05
1238,2020-06-02,601998,5.06,5.11,5.12,5.06,170934,87065915.0,1.18,0.79,0.04,0.05
1239,2020-06-03,601998,5.12,5.1,5.16,5.1,162263,83178425.0,1.17,-0.2,-0.01,0.05
1240,2020-06-04,601998,5.12,5.07,5.12,5.07,103344,52510412.0,0.98,-0.59,-0.03,0.03
1241,2020-06-05,601998,5.09,5.11,5.12,5.06,105647,53781083.0,1.18,0.79,0.04,0.03
1242,2020-06-08,601998,5.1,5.08,5.11,5.08,103233,52582932.0,0.59,-0.59,-0.03,0.03
1243,2020-06-09,601998,5.09,5.11,5.12,5.07,100759,51391962.0,0.98,0.59,0.03,0.03
1244,2020-06-10,601998,5.12,5.08,5.12,5.07,74425,37836756.0,0.98,-0.59,-0.03,0.02
1245,2020-06-11,601998,5.08,5.04,5.09,5.04,101050,51139586.0,0.98,-0.79,-0.04,0.03
1246,2020-06-12,601998,5.02,5.04,5.06,5.0,115569,58115803.0,1.19,0.0,0.0,0.04
1247,2020-06-15,601998,5.02,5.01,5.05,5.0,128352,64449912.0,0.99,-0.6,-0.03,0.04
1248,2020-06-16,601998,5.04,5.04,5.05,5.01,95036,47768922.0,0.8,0.6,0.03,0.03
1249,2020-06-17,601998,5.03,5.03,5.05,5.01,118306,59458547.0,0.79,-0.2,-0.01,0.04
1250,2020-06-18,601998,5.03,5.06,5.09,5.0,187038,94402935.0,1.79,0.6,0.03,0.06
1251,2020-06-19,601998,5.05,5.06,5.1,5.04,181905,92172378.0,1.19,0.0,0.0,0.06
1252,2020-06-22,601998,5.06,5.06,5.11,5.05,186072,94400042.0,1.19,0.0,0.0,0.06
1253,2020-06-23,601998,5.05,5.02,5.07,5.02,122989,61903864.0,0.99,-0.79,-0.04,0.04
1254,2020-06-24,601998,5.04,5.07,5.07,5.02,131315,66408437.0,1.0,1.0,0.05,0.04
1255,2020-06-29,601998,5.13,5.24,5.32,5.12,1308632,681529040.0,3.94,3.35,0.17,0.41
1256,2020-06-30,601998,5.21,5.15,5.21,5.14,636902,329033824.0,1.34,-1.72,-0.09,0.2
1257,2020-07-01,601998,5.15,5.31,5.38,5.1,991087,518708768.0,5.44,3.11,0.16,0.31
1258,2020-07-02,601998,5.26,5.49,5.52,5.23,1175511,632397472.0,5.46,3.39,0.18,0.37
1259,2020-07-03,601998,5.52,5.59,5.64,5.42,1112287,615090176.0,4.01,1.82,0.1,0.35
1260,2020-07-06,601998,5.66,6.14,6.15,5.62,2037571,1210066032.0,9.48,9.84,0.55,0.64
1261,2020-07-07,601998,6.15,5.9,6.3,5.89,1798128,1090449104.0,6.68,-3.91,-0.24,0.56
1262,2020-07-08,601998,5.9,5.99,6.06,5.81,1126737,665594448.0,4.24,1.53,0.09,0.35
1263,2020-07-09,601998,5.93,5.92,5.99,5.83,860630,508199664.0,2.67,-1.17,-0.07,0.27
1264,2020-07-10,601998,5.88,5.72,5.89,5.69,731468,423390640.0,3.38,-3.38,-0.2,0.23
1265,2020-07-13,601998,5.68,5.76,5.83,5.67,583509,335433088.0,2.8,0.7,0.04,0.18
1266,2020-07-14,601998,5.76,5.69,5.79,5.63,510411,291422832.0,2.78,-1.22,-0.07,0.16
1267,2020-07-15,601998,5.46,5.37,5.5,5.35,438008,236502573.0,2.64,-5.62,-0.32,0.14
1268,2020-07-16,601998,5.37,5.3,5.44,5.28,448332,240690111.0,2.98,-1.3,-0.07,0.14
1269,2020-07-17,601998,5.35,5.22,5.35,5.17,423785,222276027.0,3.4,-1.51,-0.08,0.13
1270,2020-07-20,601998,5.25,5.38,5.39,5.24,485309,258343559.0,2.87,3.07,0.16,0.15
1271,2020-07-21,601998,5.4,5.34,5.4,5.31,256466,136990703.0,1.67,-0.74,-0.04,0.08
1272,2020-07-22,601998,5.35,5.35,5.44,5.29,356958,191503750.0,2.81,0.19,0.01,0.11
1273,2020-07-23,601998,5.29,5.25,5.32,5.2,326766,171712003.0,2.24,-1.87,-0.1,0.1
1274,2020-07-24,601998,5.22,5.12,5.25,5.1,399109,206024686.0,2.86,-2.48,-0.13,0.13
1275,2020-07-27,601998,5.16,5.12,5.16,5.09,155484,79509641.0,1.37,0.0,0.0,0.05
1276,2020-07-28,601998,5.15,5.13,5.17,5.11,165039,84716454.0,1.17,0.2,0.01,0.05
1277,2020-07-29,601998,5.13,5.2,5.21,5.1,253594,131246316.0,2.14,1.36,0.07,0.08
1278,2020-07-30,601998,5.18,5.16,5.22,5.16,153478,79498467.0,1.15,-0.77,-0.04,0.05
1279,2020-07-31,601998,5.15,5.16,5.22,5.13,244559,126351374.0,1.74,0.0,0.0,0.08
1280,2020-08-03,601998,5.17,5.19,5.22,5.16,311583,161425237.0,1.16,0.58,0.03,0.1
1281,2020-08-04,601998,5.19,5.27,5.29,5.17,560244,293802000.0,2.31,1.54,0.08,0.18
1282,2020-08-05,601998,5.23,5.21,5.24,5.18,306343,159269135.0,1.14,-1.14,-0.06,0.1
1283,2020-08-06,601998,5.21,5.25,5.26,5.17,310254,161770955.0,1.73,0.77,0.04,0.1
1284,2020-08-07,601998,5.22,5.19,5.25,5.15,265470,137661696.0,1.9,-1.14,-0.06,0.08
1285,2020-08-10,601998,5.17,5.22,5.24,5.16,264497,137878849.0,1.54,0.58,0.03,0.08
1286,2020-08-11,601998,5.23,5.2,5.32,5.2,442383,233090895.0,2.3,-0.38,-0.02,0.14
1287,2020-08-12,601998,5.18,5.26,5.26,5.18,362588,189823222.0,1.54,1.15,0.06,0.11
1288,2020-08-13,601998,5.27,5.22,5.29,5.21,199080,104243361.0,1.52,-0.76,-0.04,0.06
1289,2020-08-14,601998,5.22,5.28,5.29,5.21,252445,132693079.0,1.53,1.15,0.06,0.08
1290,2020-08-17,601998,5.3,5.45,5.57,5.28,800804,434532848.0,5.49,3.22,0.17,0.25
1291,2020-08-18,601998,5.47,5.39,5.49,5.36,391490,211306170.0,2.39,-1.1,-0.06,0.12
1292,2020-08-19,601998,5.37,5.34,5.41,5.32,240227,128877123.0,1.67,-0.93,-0.05,0.08
1293,2020-08-20,601998,5.32,5.26,5.35,5.23,272853,143878112.0,2.25,-1.5,-0.08,0.09
1294,2020-08-21,601998,5.3,5.28,5.3,5.25,189661,100070856.0,0.95,0.38,0.02,0.06
1295,2020-08-24,601998,5.3,5.26,5.31,5.24,158326,83397289.0,1.33,-0.38,-0.02,0.05
1296,2020-08-25,601998,5.26,5.25,5.29,5.24,165982,87285141.0,0.95,-0.19,-0.01,0.05
1297,2020-08-26,601998,5.25,5.19,5.26,5.18,194628,101436284.0,1.52,-1.14,-0.06,0.06
1298,2020-08-27,601998,5.2,5.2,5.21,5.16,146566,76076446.0,0.96,0.19,0.01,0.05
1299,2020-08-28,601998,5.2,5.24,5.25,5.16,192861,100581634.0,1.73,0.77,0.04,0.06
1300,2020-08-31,601998,5.24,5.22,5.3,5.2,255798,134290951.0,1.91,-0.38,-0.02,0.08
1301,2020-09-01,601998,5.19,5.21,5.22,5.18,142504,74099051.0,0.77,-0.19,-0.01,0.04
1302,2020-09-02,601998,5.21,5.18,5.22,5.16,167221,86622544.0,1.15,-0.58,-0.03,0.05
1303,2020-09-03,601998,5.19,5.17,5.22,5.16,126889,65770582.0,1.16,-0.19,-0.01,0.04
1304,2020-09-04,601998,5.16,5.15,5.17,5.13,131615,67784912.0,0.77,-0.39,-0.02,0.04
1305,2020-09-07,601998,5.14,5.11,5.18,5.11,138909,71465807.0,1.36,-0.78,-0.04,0.04
1306,2020-09-08,601998,5.14,5.17,5.18,5.11,162477,83720233.0,1.37,1.17,0.06,0.05
1307,2020-09-09,601998,5.15,5.14,5.19,5.14,164572,84930697.0,0.97,-0.58,-0.03,0.05
1308,2020-09-10,601998,5.17,5.1,5.17,5.08,199139,101944344.0,1.75,-0.78,-0.04,0.06
1309,2020-09-11,601998,5.1,5.1,5.12,5.07,123219,62719362.0,0.98,0.0,0.0,0.04
1310,2020-09-14,601998,5.09,5.09,5.11,5.07,113350,57631410.0,0.78,-0.2,-0.01,0.04
1311,2020-09-15,601998,5.1,5.1,5.13,5.08,85602,43688464.0,0.98,0.2,0.01,0.03
1312,2020-09-16,601998,5.11,5.12,5.15,5.08,102332,52404352.0,1.37,0.39,0.02,0.03
1313,2020-09-17,601998,5.1,5.09,5.12,5.08,75703,38613657.0,0.78,-0.59,-0.03,0.02
1314,2020-09-18,601998,5.11,5.18,5.18,5.09,210966,108624619.0,1.77,1.77,0.09,0.07
1315,2020-09-21,601998,5.2,5.15,5.21,5.13,155477,80304744.0,1.54,-0.58,-0.03,0.05
1316,2020-09-22,601998,5.13,5.11,5.17,5.1,174656,89590598.0,1.36,-0.78,-0.04,0.05
1317,2020-09-23,601998,5.13,5.1,5.13,5.09,112991,57689923.0,0.78,-0.2,-0.01,0.04
1318,2020-09-24,601998,5.1,5.05,5.1,5.02,181962,91878365.0,1.57,-0.98,-0.05,0.06
1319,2020-09-25,601998,5.04,5.03,5.07,5.02,91379,46061817.0,0.99,-0.4,-0.02,0.03
1320,2020-09-28,601998,5.05,5.06,5.07,5.03,86188,43572769.0,0.8,0.6,0.03,0.03
1321,2020-09-29,601998,5.07,5.04,5.08,5.04,76027,38442769.0,0.79,-0.4,-0.02,0.02
1322,2020-09-30,601998,5.06,5.05,5.08,5.02,114003,57602616.0,1.19,0.2,0.01,0.04
1323,2020-10-09,601998,5.09,5.07,5.1,5.06,107641,54708910.0,0.79,0.4,0.02,0.03
1324,2020-10-12,601998,5.09,5.17,5.19,5.07,242503,124847633.0,2.37,1.97,0.1,0.08
1325,2020-10-13,601998,5.17,5.15,5.19,5.13,122497,63180572.0,1.16,-0.39,-0.02,0.04
1326,2020-10-14,601998,5.17,5.16,5.19,5.13,107315,55310049.0,1.17,0.19,0.01,0.03
1327,2020-10-15,601998,5.16,5.21,5.26,5.15,295692,154407557.0,2.13,0.97,0.05,0.09
1328,2020-10-16,601998,5.19,5.28,5.35,5.19,422047,223118839.0,3.07,1.34,0.07,0.13
1329,2020-10-19,601998,5.3,5.25,5.38,5.24,348820,185321330.0,2.65,-0.57,-0.03,0.11
1330,2020-10-20,601998,5.24,5.15,5.24,5.12,231729,119683449.0,2.29,-1.9,-0.1,0.07
1331,2020-10-21,601998,5.16,5.25,5.25,5.14,242732,126365255.0,2.14,1.94,0.1,0.08
1332,2020-10-22,601998,5.22,5.26,5.31,5.21,182853,95879494.0,1.9,0.19,0.01,0.06
1333,2020-10-23,601998,5.24,5.28,5.35,5.23,314439,166859861.0,2.28,0.38,0.02,0.1
1334,2020-10-26,601998,5.28,5.21,5.32,5.18,247468,129063916.0,2.65,-1.33,-0.07,0.08
1335,2020-10-27,601998,5.21,5.16,5.22,5.16,151149,78218078.0,1.15,-0.96,-0.05,0.05
1336,2020-10-28,601998,5.16,5.11,5.18,5.1,183646,94248339.0,1.55,-0.97,-0.05,0.06
1337,2020-10-29,601998,5.08,5.09,5.11,5.07,145005,73784468.0,0.78,-0.39,-0.02,0.05
1338,2020-10-30,601998,5.09,5.05,5.14,5.04,252285,128296787.0,1.96,-0.79,-0.04,0.08
1339,2020-11-02,601998,5.07,5.05,5.08,5.04,189598,95856677.0,0.79,0.0,0.0,0.06
1340,2020-11-03,601998,5.08,5.12,5.16,5.06,207766,106385990.0,1.98,1.39,0.07,0.07
1341,2020-11-04,601998,5.15,5.09,5.16,5.08,141259,72169093.0,1.56,-0.59,-0.03,0.04
1342,2020-11-05,601998,5.12,5.11,5.14,5.08,144580,73790205.0,1.18,0.39,0.02,0.05
1343,2020-11-06,601998,5.11,5.11,5.14,5.09,131338,67025369.0,0.98,0.0,0.0,0.04
1344,2020-11-09,601998,5.13,5.15,5.16,5.12,227284,116820246.0,0.78,0.78,0.04,0.07
1345,2020-11-10,601998,5.18,5.14,5.21,5.12,222453,115111552.0,1.75,-0.19,-0.01,0.07
1346,2020-11-11,601998,5.15,5.17,5.19,5.11,206186,106327268.0,1.56,0.58,0.03,0.06
1347,2020-11-12,601998,5.15,5.11,5.17,5.11,142240,72939800.0,1.16,-1.16,-0.06,0.04
1348,2020-11-13,601998,5.1,5.06,5.11,5.04,280765,141948067.0,1.37,-0.98,-0.05,0.09
1349,2020-11-16,601998,5.05,5.07,5.09,5.05,121875,61803627.0,0.79,0.2,0.01,0.04
1350,2020-11-17,601998,5.08,5.09,5.1,5.06,132393,67279829.0,0.79,0.39,0.02,0.04
1351,2020-11-18,601998,5.08,5.18,5.2,5.07,377711,194775408.0,2.55,1.77,0.09,0.12
1352,2020-11-19,601998,5.18,5.18,5.2,5.13,215684,111385126.0,1.35,0.0,0.0,0.07
1353,2020-11-20,601998,5.16,5.15,5.17,5.11,176571,90691122.0,1.16,-0.58,-0.03,0.06
1354,2020-11-23,601998,5.13,5.23,5.25,5.12,430882,224695533.0,2.52,1.55,0.08,0.14
1355,2020-11-24,601998,5.22,5.19,5.26,5.18,206034,107459517.0,1.53,-0.76,-0.04,0.06
1356,2020-11-25,601998,5.25,5.19,5.29,5.19,247344,129513765.0,1.93,0.0,0.0,0.08
1357,2020-11-26,601998,5.18,5.26,5.27,5.17,236984,124105150.0,1.93,1.35,0.07,0.07
1358,2020-11-27,601998,5.29,5.46,5.46,5.26,820430,440291632.0,3.8,3.8,0.2,0.26
1359,2020-11-30,601998,5.51,5.24,5.63,5.24,1444877,786408224.0,7.14,-4.03,-0.22,0.45
1360,2020-12-01,601998,5.27,5.39,5.43,5.23,744197,396616832.0,3.82,2.86,0.15,0.23
1361,2020-12-02,601998,5.36,5.34,5.39,5.28,532072,283943792.0,2.04,-0.93,-0.05,0.17
1362,2020-12-03,601998,5.33,5.35,5.38,5.28,479458,255408243.0,1.87,0.19,0.01,0.15
1363,2020-12-04,601998,5.36,5.27,5.36,5.25,402504,212629923.0,2.06,-1.5,-0.08,0.13
1364,2020-12-07,601998,5.27,5.15,5.28,5.15,469577,243464487.0,2.47,-2.28,-0.12,0.15
1365,2020-12-08,601998,5.17,5.13,5.2,5.13,230834,118973568.0,1.36,-0.39,-0.02,0.07
1366,2020-12-09,601998,5.15,5.1,5.18,5.1,231921,119268338.0,1.56,-0.58,-0.03,0.07
1367,2020-12-10,601998,5.11,5.1,5.13,5.08,236028,120404465.0,0.98,0.0,0.0,0.07
1368,2020-12-11,601998,5.11,5.15,5.15,5.06,350180,178211324.0,1.76,0.98,0.05,0.11
1369,2020-12-14,601998,5.12,5.12,5.15,5.08,176425,90057890.0,1.36,-0.58,-0.03,0.06
1370,2020-12-15,601998,5.11,5.11,5.11,5.06,152364,77442277.0,0.98,-0.2,-0.01,0.05
1371,2020-12-16,601998,5.11,5.08,5.13,5.08,143618,73252092.0,0.98,-0.59,-0.03,0.05
1372,2020-12-17,601998,5.08,5.11,5.11,5.07,142090,72336033.0,0.79,0.59,0.03,0.04
1373,2020-12-18,601998,5.1,5.1,5.12,5.08,124834,63613575.0,0.78,-0.2,-0.01,0.04
1374,2020-12-21,601998,5.09,5.11,5.11,5.07,123076,62689576.0,0.78,0.2,0.01,0.04
1375,2020-12-22,601998,5.1,5.05,5.11,5.05,187126,94948345.0,1.17,-1.17,-0.06,0.06
1376,2020-12-23,601998,5.07,5.08,5.09,5.05,151419,76652107.0,0.79,0.59,0.03,0.05
1377,2020-12-24,601998,5.07,5.07,5.11,5.05,111143,56367753.0,1.18,-0.2,-0.01,0.03
1378,2020-12-25,601998,5.07,5.07,5.08,5.05,100875,51102052.0,0.59,0.0,0.0,0.03
1379,2020-12-28,601998,5.06,5.07,5.1,5.05,117840,59749191.0,0.99,0.0,0.0,0.04
1380,2020-12-29,601998,5.08,5.07,5.09,5.06,118890,60263220.0,0.59,0.0,0.0,0.04
1381,2020-12-30,601998,5.07,5.08,5.08,5.05,120205,60840500.0,0.59,0.2,0.01,0.04
1382,2020-12-31,601998,5.07,5.11,5.13,5.07,209259,106759411.0,1.18,0.59,0.03,0.07
1383,2021-01-04,601998,5.09,5.09,5.1,5.06,199950,101620525.0,0.78,-0.39,-0.02,0.06
1384,2021-01-05,601998,5.07,5.09,5.1,5.05,226219,114782413.0,0.98,0.0,0.0,0.07
1385,2021-01-06,601998,5.07,5.09,5.11,5.07,234808,119408076.0,0.79,0.0,0.0,0.07
1386,2021-01-07,601998,5.09,5.09,5.11,5.05,250293,127111766.0,1.18,0.0,0.0,0.08
1387,2021-01-08,601998,5.09,5.1,5.12,5.06,206143,104995095.0,1.18,0.2,0.01,0.06
1388,2021-01-11,601998,5.1,5.11,5.15,5.09,415051,212509173.0,1.18,0.2,0.01,0.13
1389,2021-01-12,601998,5.11,5.11,5.12,5.05,369308,187508720.0,1.37,0.0,0.0,0.12
1390,2021-01-13,601998,5.1,5.11,5.14,5.06,359309,183244587.0,1.57,0.0,0.0,0.11
1391,2021-01-14,601998,5.11,5.16,5.18,5.08,409166,210391822.0,1.96,0.98,0.05,0.13
1392,2021-01-15,601998,5.17,5.2,5.32,5.17,720374,378046544.0,2.91,0.78,0.04,0.23
1393,2021-01-18,601998,5.16,5.16,5.2,5.11,469436,241810416.0,1.73,-0.77,-0.04,0.15
1394,2021-01-19,601998,5.15,5.2,5.23,5.11,412563,213549919.0,2.33,0.78,0.04,0.13
1395,2021-01-20,601998,5.19,5.13,5.25,5.13,268845,138924057.0,2.31,-1.35,-0.07,0.08
1396,2021-01-21,601998,5.13,5.14,5.18,5.11,254022,130681425.0,1.36,0.19,0.01,0.07
1397,2021-01-22,601998,5.13,5.08,5.14,5.06,332146,169117133.0,1.56,-1.17,-0.06,0.1
1398,2021-01-25,601998,5.1,5.16,5.16,5.05,350296,178812407.0,2.17,1.57,0.08,0.1
1399,2021-01-26,601998,5.16,5.2,5.27,5.14,601042,313479648.0,2.52,0.78,0.04,0.18
1400,2021-01-27,601998,5.2,5.24,5.29,5.16,532276,279323808.0,2.5,0.77,0.04,0.16
1401,2021-01-28,601998,5.2,5.2,5.22,5.14,371634,192700751.0,1.53,-0.76,-0.04,0.11
1402,2021-01-29,601998,5.21,5.23,5.28,5.16,343157,179168420.0,2.31,0.58,0.03,0.1
1403,2021-02-01,601998,5.22,5.29,5.32,5.17,470327,246594467.0,2.87,1.15,0.06,0.14
1404,2021-02-02,601998,5.28,5.23,5.32,5.2,351561,184593661.0,2.27,-1.13,-0.06,0.1
1405,2021-02-03,601998,5.21,5.23,5.28,5.19,322329,168903470.0,1.72,0.0,0.0,0.09
1406,2021-02-04,601998,5.21,5.21,5.28,5.18,337509,176216242.0,1.91,-0.38,-0.02,0.1
1407,2021-02-05,601998,5.19,5.39,5.47,5.18,986158,526667536.0,5.57,3.45,0.18,0.29
1408,2021-02-08,601998,5.34,5.29,5.35,5.24,661383,350398384.0,2.04,-1.86,-0.1,0.19
1409,2021-02-09,601998,5.26,5.28,5.29,5.22,465012,244230219.0,1.32,-0.19,-0.01,0.14
1410,2021-02-10,601998,5.28,5.27,5.37,5.25,454449,240663610.0,2.27,-0.19,-0.01,0.13
1411,2021-02-18,601998,5.3,5.28,5.38,5.25,747361,396354784.0,2.47,0.19,0.01,0.22
1412,2021-02-19,601998,5.27,5.31,5.35,5.26,627748,332946704.0,1.7,0.57,0.03,0.18
1413,2021-02-22,601998,5.31,5.36,5.39,5.29,824335,440075200.0,1.88,0.94,0.05,0.24
1414,2021-02-23,601998,5.33,5.35,5.43,5.32,667159,358788640.0,2.05,-0.19,-0.01,0.2
1415,2021-02-24,601998,5.34,5.29,5.37,5.25,551145,292597376.0,2.24,-1.12,-0.06,0.16
1416,2021-02-25,601998,5.29,5.36,5.37,5.26,558061,297298080.0,2.08,1.32,0.07,0.16
1417,2021-02-26,601998,5.33,5.23,5.37,5.2,647351,341254592.0,3.17,-2.43,-0.13,0.19
1418,2021-03-01,601998,5.25,5.2,5.25,5.18,363028,188965095.0,1.34,-0.57,-0.03,0.11
1419,2021-03-02,601998,5.22,5.13,5.23,5.1,425917,219860268.0,2.5,-1.35,-0.07,0.13
1420,2021-03-03,601998,5.11,5.24,5.24,5.11,443998,230806543.0,2.53,2.14,0.11,0.13
1421,2021-03-04,601998,5.22,5.22,5.27,5.2,454137,237896225.0,1.34,-0.38,-0.02,0.13
1422,2021-03-05,601998,5.21,5.25,5.27,5.16,387903,202167132.0,2.11,0.57,0.03,0.11
1423,2021-03-08,601998,5.25,5.22,5.31,5.22,353170,185818754.0,1.71,-0.57,-0.03,0.1
1424,2021-03-09,601998,5.24,5.25,5.29,5.18,427596,224102610.0,2.11,0.57,0.03,0.13
1425,2021-03-10,601998,5.23,5.23,5.27,5.2,248930,130504607.0,1.33,-0.38,-0.02,0.07
1426,2021-03-11,601998,5.25,5.29,5.32,5.24,428467,226514269.0,1.53,1.15,0.06,0.13
1427,2021-03-12,601998,5.27,5.33,5.35,5.26,432310,229948741.0,1.7,0.76,0.04,0.13
1428,2021-03-15,601998,5.32,5.37,5.41,5.32,464034,249460882.0,1.69,0.75,0.04,0.14
1429,2021-03-16,601998,5.38,5.46,5.55,5.37,608631,332943664.0,3.35,1.68,0.09,0.18
1430,2021-03-17,601998,5.46,5.41,5.47,5.37,283231,153280613.0,1.83,-0.92,-0.05,0.08
1431,2021-03-18,601998,5.39,5.4,5.43,5.34,339520,182748608.0,1.66,-0.18,-0.01,0.1
1432,2021-03-19,601998,5.39,5.29,5.4,5.29,298999,159358968.0,2.04,-2.04,-0.11,0.09
1433,2021-03-22,601998,5.31,5.34,5.36,5.29,240809,128358967.0,1.32,0.95,0.05,0.07
1434,2021-03-23,601998,5.36,5.33,5.39,5.3,198557,105938901.0,1.69,-0.19,-0.01,0.06
1435,2021-03-24,601998,5.34,5.3,5.34,5.27,191348,101438765.0,1.31,-0.56,-0.03,0.06
1436,2021-03-25,601998,5.31,5.29,5.34,5.27,216735,115034251.0,1.32,-0.19,-0.01,0.06
1437,2021-03-26,601998,5.31,5.39,5.41,5.31,466470,250685279.0,1.89,1.89,0.1,0.14
1438,2021-03-29,601998,5.39,5.48,5.49,5.35,617513,336553248.0,2.6,1.67,0.09,0.18
1439,2021-03-30,601998,5.47,5.47,5.47,5.38,278876,151509333.0,1.64,-0.18,-0.01,0.08
1440,2021-03-31,601998,5.47,5.45,5.49,5.41,264419,144147930.0,1.46,-0.37,-0.02,0.08
1441,2021-04-01,601998,5.47,5.42,5.48,5.39,203437,110360417.0,1.65,-0.55,-0.03,0.06
1442,2021-04-02,601998,5.43,5.34,5.43,5.33,286065,153406498.0,1.85,-1.48,-0.08,0.08
1443,2021-04-06,601998,5.34,5.36,5.38,5.33,169833,90921593.0,0.94,0.37,0.02,0.05
1444,2021-04-07,601998,5.35,5.38,5.4,5.31,277105,148243810.0,1.68,0.37,0.02,0.08
1445,2021-04-08,601998,5.37,5.34,5.39,5.33,192571,103045777.0,1.12,-0.74,-0.04,0.06
1446,2021-04-09,601998,5.34,5.38,5.38,5.32,203176,108681539.0,1.12,0.75,0.04,0.06
1447,2021-04-12,601998,5.37,5.38,5.4,5.33,276474,148576122.0,1.3,0.0,0.0,0.08
1448,2021-04-13,601998,5.39,5.37,5.42,5.33,278083,149383247.0,1.67,-0.19,-0.01,0.08
1449,2021-04-14,601998,5.37,5.33,5.37,5.3,234126,124840597.0,1.3,-0.74,-0.04,0.07
